Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
11364000	1.0282386	1.0079903	0.9617050	0.9080400	0.6068802	0.6276844	0.0199628	0.0110863	0.1030833	0.4436733	0.2964793	0.5098707	-2128001.544
11365000	1.0266813	1.0205371	0.9684398	0.9047262	0.4932788	0.7738638	0.0155309	0.0098833	0.1451479	0.5762286	0.3803577	0.5276315	-2128005.030
11366000	1.0448640	1.0096723	0.9631939	0.8879428	0.5731036	0.7362632	0.0163934	0.0143654	0.0624250	0.4235129	0.3859231	0.4424133	-2128007.352
11367000	1.0990913	1.0493043	0.9694661	0.8957978	0.5473142	0.6856450	0.0164276	0.0077497	0.1255137	0.5459455	0.3407056	0.3945747	-2128006.340
11368000	1.0097679	0.9984548	0.9456667	0.8644792	0.5248929	0.5347227	0.0281412	0.0103365	0.1221958	0.6329322	0.4308165	0.5460100	-2128017.713
11369000	1.0304442	0.9635058	0.8989711	0.8350665	0.5125315	0.6769578	0.0160359	0.0064529	0.1068556	0.3784017	0.4570989	0.4953300	-2128006.935
11370000	1.1133504	0.9478273	0.9020707	0.8390937	0.4931007	0.8132133	0.0198176	0.0140413	0.1207665	0.5516605	0.9183527	0.3918397	-2128007.724
11371000	1.0901895	0.9634005	0.8966952	0.8480542	0.5121417	0.7244567	0.0261673	0.0133390	0.1420030	0.8015857	0.3451441	0.2918420	-2128001.639
11372000	1.0703256	1.0094160	0.9426666	0.8664191	0.5935316	0.6020559	0.0227725	0.0073859	0.0899976	0.6267645	0.3172853	0.2818883	-2128008.862
11373000	1.0970258	0.9856819	0.9066456	0.8425540	0.6110106	0.7918894	0.0161488	0.0112709	0.0851964	0.2598806	0.4509565	0.7703584	-2128008.392
11374000	1.0607082	0.9618193	0.9145890	0.8414850	0.6457117	0.8157083	0.0268593	0.0120868	0.1322658	0.7323581	0.3591795	0.4214762	-2128013.125
11375000	1.0290266	1.0086673	0.9219762	0.8715918	0.6846845	0.6281025	0.0153971	0.0072448	0.0766375	0.5102479	0.3019667	0.4612932	-2128007.165
11376000	1.0866884	0.9766132	0.9355787	0.8592573	0.6596463	0.8258450	0.0186977	0.0100616	0.0853906	0.4100052	0.3322135	0.6989926	-2128006.496
11377000	1.0664391	1.0045661	0.9621166	0.9094510	0.6727427	0.8279533	0.0245824	0.0140670	0.0863256	0.4847205	0.4831263	0.1856202	-2128004.397
11378000	1.0547053	1.0424278	1.0085263	0.9478553	0.7686439	0.8821018	0.0184604	0.0113419	0.0650827	0.2787910	0.3892121	0.3211090	-2128003.848
11379000	1.0905067	1.0256762	0.9984791	0.9460681	0.7555060	0.8423733	0.0243961	0.0109614	0.1029762	0.6180200	0.4196651	0.4021937	-2128006.787
11380000	1.0668813	1.0347665	1.0006365	0.9484067	0.8278427	0.8472699	0.0263212	0.0093648	0.0832717	0.4944555	0.3951875	0.3612785	-2128017.063
11381000	1.0937076	1.0460766	1.0177103	0.9312587	0.7511752	0.7269868	0.0116776	0.0103448	0.0846337	0.8500022	0.6980504	0.7691647	-2128011.716
11382000	1.0800167	1.0649311	1.0042003	0.9250808	0.6782839	0.7549787	0.0141906	0.0075453	0.1038240	0.3870300	0.4825511	0.6382786	-2128000.136
11383000	1.0942136	1.0288358	0.9758687	0.9051455	0.6117180	0.6992145	0.0110099	0.0112343	0.0994782	0.3492159	0.4028318	0.5874889	-2128005.605
11384000	1.0702854	1.0468948	0.9592960	0.9136897	0.6125843	0.6592931	0.0200243	0.0143341	0.1045458	0.6110642	0.7008692	0.7062600	-2128005.935
11385000	1.0344677	1.0087929	0.9766658	0.9072029	0.6910076	0.7470304	0.0222077	0.0095635	0.0771047	0.6719917	0.6217607	0.3882403	-2128005.469
11386000	1.0779268	1.0774096	0.9497390	0.8742100	0.6235073	0.8433652	0.0128116	0.0101813	0.0822715	0.3601074	0.4110953	0.6661615	-2128009.363
11387000	1.0889317	0.9903196	0.9131071	0.8289888	0.6092846	0.7458761	0.0121196	0.0111533	0.1093877	0.2473749	0.6760068	0.3853723	-2128006.827
11388000	1.0371337	0.9512045	0.8879153	0.8030378	0.6279448	0.7867014	0.0170927	0.0124397	0.0880872	0.4486064	0.5607391	0.4887431	-2128007.390
11389000	1.0734649	0.9550484	0.9200335	0.8197677	0.7287954	0.8460130	0.0156444	0.0144674	0.1214697	0.4552607	0.4751263	0.8354527	-2128008.673
11390000	1.0566795	1.0248104	0.9183689	0.8494609	0.7140296	0.8414520	0.0208655	0.0082476	0.0933190	0.8407120	0.3375727	0.3880887	-2128011.802
11391000	1.0685432	1.0009689	0.9279548	0.8470096	0.7283118	0.8008272	0.0168759	0.0095901	0.1451913	0.3005208	0.4713210	0.7227230	-2128009.026
11392000	1.0623579	1.0081983	0.9568476	0.8806659	0.7508032	0.7897481	0.0156213	0.0121106	0.0953105	0.2906011	0.6781230	0.3000751	-2128017.513
11393000	1.0884276	1.0026511	0.9618177	0.8920952	0.7464563	0.6797553	0.0183574	0.0086585	0.1525583	0.4569251	0.3797659	1.1164702	-2128012.960
11394000	1.0840738	0.9921074	0.9445452	0.9059914	0.7488917	0.7385771	0.0215494	0.0107220	0.1186467	0.3079082	0.4146231	0.5152138	-2128009.116
11395000	1.0253877	1.0078524	0.9670234	0.9011218	0.6767638	0.6738593	0.0192924	0.0118312	0.1179598	0.4823282	0.3398682	0.3701287	-2128008.382
11396000	1.0835790	1.0744389	1.0288322	0.9148411	0.7413320	0.8232950	0.0121495	0.0107315	0.0650811	0.5338406	0.5388159	0.7201071	-2128009.032
11397000	1.0915667	1.0881895	0.9709645	0.9099423	0.6912704	0.8200769	0.0165306	0.0098090	0.0849850	0.3446867	0.3742242	0.4189444	-2128007.007
11398000	1.0904916	1.0281225	0.9946584	0.9333197	0.7103583	0.8675935	0.0206839	0.0140612	0.1246031	0.4187575	0.8398494	0.3395709	-2128004.036
11399000	1.0962114	1.0407076	0.9863142	0.9327714	0.7155419	0.8746314	0.0179997	0.0092799	0.0982229	0.3254164	0.4552823	0.4939687	-2128006.768
11400000	1.0733334	1.0180187	0.9607227	0.8978159	0.6789318	0.7380540	0.0198570	0.0067729	0.0774866	0.7464452	0.2831527	0.4132057	-2128005.271
11401000	1.0198533	0.9755195	0.9463553	0.8963085	0.6645810	0.7855323	0.0182572	0.0128388	0.0933669	0.4564849	0.3600733	0.7422716	-2128002.054
11402000	1.0424167	1.0080254	0.9656315	0.8643220	0.6691066	0.7525948	0.0175220	0.0082782	0.0851377	0.3156295	0.2363045	0.2583137	-2128003.747
11403000	1.0614691	1.0081075	0.9236366	0.8642519	0.6592246	0.7091033	0.0137988	0.0089027	0.0865384	0.3642963	0.2387808	0.6139566	-2128009.426
11404000	1.0984831	0.9513266	0.8788883	0.8143519	0.6383745	0.7566302	0.0336400	0.0138004	0.0874878	0.9421579	0.8009212	0.4124409	-2128006.748
11405000	0.9888051	0.9530391	0.8642019	0.7775010	0.5860034	0.7774867	0.0206140	0.0136618	0.1079508	0.6710450	0.5653032	0.5741559	-2128002.962
11406000	1.0529070	0.9782198	0.9254140	0.7980030	0.5314451	0.7782153	0.0180513	0.0109126	0.0771207	0.4953862	0.5599736	0.2884703	-2128007.763
11407000	1.0747203	0.9760540	0.9088750	0.7806320	0.5971587	0.8503824	0.0204644	0.0116939	0.1009068	0.3278125	0.5769667	0.5829238	-2128008.823
11408000	1.0794163	1.0287925	0.9703282	0.8769931	0.6039306	0.7992786	0.0131854	0.0123201	0.0710207	0.2827672	0.3512941	0.3432876	-2128013.135
11409000	1.0869628	1.0192586	0.9749788	0.8736375	0.5739778	0.8215292	0.0191299	0.0090199	0.1002188	0.6169280	1.4061864	0.5394929	-2128009.104
11410000	1.0745885	1.0194514	0.9390223	0.8753854	0.5689135	0.8222784	0.0147855	0.0203106	0.1141234	0.3055358	0.7784503	0.6545194	-2128011.074
11411000	1.0863210	1.0047610	0.9438480	0.9139848	0.5811881	0.7630912	0.0165955	0.0154169	0.1602367	0.3314606	0.5110438	1.0205399	-2128004.328
11412000	1.0409384	0.9828742	0.9525018	0.9075856	0.5448466	0.7895127	0.0237299	0.0157998	0.0739968	1.0244327	0.5236302	0.4038257	-2128003.691
11413000	1.0023098	0.9832084	0.9517660	0.9152325	0.4738528	0.6641296	0.0189375	0.0112146	0.0920140	0.4572809	0.3663971	0.2802129	-2128005.817
11414000	1.0339659	1.0060527	0.9777434	0.9067991	0.5236875	0.6197929	0.0169323	0.0099398	0.0772314	0.4284643	0.4591830	0.4306640	-2128006.570
11415000	1.0986363	1.0092083	0.9584987	0.9107886	0.5848625	0.6883466	0.0184069	0.0084622	0.0725594	0.5592275	0.3255229	0.5592973	-2128009.786
11416000	1.0958801	1.0172278	0.9677756	0.9029045	0.5310448	0.6222949	0.0164484	0.0123364	0.1564534	0.4893272	1.1657377	0.4881369	-2128000.303
11417000	1.0564897	1.0516963	0.9920464	0.9278843	0.4158280	0.5443471	0.0215454	0.0085993	0.0735026	0.4036932	0.6907378	0.6855536	-2128011.638
11418000	1.0817046	1.0381394	0.9887840	0.8657821	0.4555392	0.5232420	0.0133667	0.0119492	0.1015698	0.5826303	0.3425294	0.3668139	-2128008.729
11419000	1.0928919	0.9535287	0.8703275	0.7675886	0.4078878	0.6602928	0.0236411	0.0089620	0.0839684	0.4257851	0.4596896	0.5100111	-2128003.012
11420000	1.0545139	0.9736806	0.8999100	0.8382250	0.4917577	0.6334975	0.0170324	0.0084044	0.0937628	0.5009800	0.4925929	0.5496412	-2128010.915
11421000	1.0995686	0.9972849	0.9117815	0.8031505	0.5680281	0.6174023	0.0174436	0.0117293	0.1187505	0.2960951	0.6565350	0.4434361	-2128010.134
11422000	1.0658366	1.0100073	0.8722279	0.7634155	0.5441394	0.5484497	0.0137292	0.0099255	0.1071934	0.6523790	0.5665016	0.5150193	-2128003.765
11423000	1.0511567	0.9339222	0.8301395	0.7676952	0.5250313	0.6425139	0.0123047	0.0106605	0.0657154	0.6941242	0.2908029	0.5434093	-2128004.391
11424000	1.0134183	0.9566467	0.8887068	0.7932431	0.4816292	0.6861955	0.0149161	0.0106420	0.0838716	0.2712711	0.3799867	0.4023302	-2128007.004
11425000	1.0368710	0.9678615	0.9031190	0.8416566	0.6071012	0.6369508	0.0305122	0.0111201	0.0703750	0.4741211	0.4006612	0.3388573	-2128010.075
11426000	1.0747067	0.9898778	0.8762722	0.8144781	0.6396774	0.7081932	0.0297395	0.0108615	0.0897518	0.8221470	0.2910050	0.4947155	-2128007.994
11427000	1.0968981	0.9555754	0.8789547	0.8036882	0.6027462	0.5081531	0.0266879	0.0062156	0.1173385	0.6316759	0.3440337	0.3929568	-2128006.830
11428000	1.0323075	0.9490323	0.8621831	0.8111852	0.5134743	0.5076888	0.0174585	0.0124251	0.1822010	0.3616686	0.2958226	0.9889633	-2128003.371
11429000	1.0724959	0.9988288	0.9163420	0.8751756	0.4377342	0.4968539	0.0296219	0.0105962	0.0826207	0.8005945	0.2894712	0.3684140	-2128006.169
11430000	1.0931127	1.0014338	0.9205602	0.8667152	0.4488938	0.7141064	0.0165750	0.0138064	0.1056356	0.6286947	0.5184346	0.7655527	-2128013.970
11431000	1.0844212	0.9909275	0.9342292	0.8238082	0.5511008	0.6331827	0.0247547	0.0091017	0.1389955	0.5480938	0.4232809	1.3377485	-2128011.119
11432000	1.1034693	0.9867704	0.9191082	0.8283624	0.5505822	0.7130670	0.0107244	0.0108869	0.0806668	0.3231152	0.2765398	0.3742588	-2128006.565
11433000	1.0860942	0.9919935	0.9237486	0.8208520	0.6252561	0.7130029	0.0205886	0.0076898	0.0719992	0.5746109	0.2778719	0.4297292	-2128006.631
11434000	1.0923618	0.9922209	0.9030440	0.8456806	0.6178932	0.5831539	0.0270381	0.0113968	0.1079623	0.6045589	0.3345898	0.7104675	-2128013.160
11435000	1.1011735	1.0310202	0.8912404	0.7912732	0.6357508	0.5750074	0.0168051	0.0104444	0.0912628	0.3177167	0.5360762	0.8162445	-2128012.978
11436000	1.0918668	0.9376490	0.8942739	0.8095118	0.5677898	0.5795423	0.0192321	0.0096963	0.3211344	0.4885940	0.2313204	2.4537113	-2128014.564
11437000	1.0171592	0.9799548	0.9032052	0.7862041	0.5579703	0.6409680	0.0114680	0.0064564	0.1294182	0.3567251	0.5162936	0.6137425	-2128010.891
11438000	0.9769339	0.9640808	0.9211940	0.8618516	0.5696897	0.5847821	0.0169911	0.0090151	0.0896443	0.5211925	0.6833579	0.6677183	-2128010.285
11439000	1.0334475	0.9684310	0.9089250	0.8342704	0.5726513	0.6479377	0.0205428	0.0168578	0.1056500	0.5367486	0.6204572	0.4844585	-2128002.109
11440000	1.1014456	0.9585123	0.8792395	0.8155195	0.5253930	0.7755080	0.0218473	0.0105042	0.1293285	0.4157959	0.5462869	0.6166905	-2128012.137
11441000	1.0165051	0.9529496	0.8525784	0.8177601	0.5674506	0.7649012	0.0150421	0.0100990	0.1002783	0.3380006	0.3425573	0.6719512	-2128010.548
11442000	1.0473314	0.9408031	0.8399335	0.7860055	0.5948925	0.6615652	0.0230027	0.0105126	0.1074599	0.2342511	0.3285855	0.5941326	-2128008.336
11443000	1.1024210	0.9616398	0.8458887	0.7948182	0.5752862	0.6807509	0.0243125	0.0097650	0.0760285	0.4558620	0.5297200	0.3266141	-2128007.307
11444000	1.0986931	0.9603507	0.8563060	0.7853689	0.5860646	0.8454268	0.0161891	0.0096312	0.0722484	0.3279489	0.5384378	0.6132691	-2128008.758
11445000	1.1001879	1.0251719	0.9026017	0.8163089	0.5221371	0.7496501	0.0224242	0.0085193	0.1082804	1.1551791	0.3288176	0.4873938	-2128003.046
11446000	1.0651146	1.0451117	0.9766911	0.8634855	0.6105841	0.8155335	0.0156843	0.0094359	0.0790886	0.4093865	0.6758037	0.6928665	-2128006.795
11447000	1.0573420	1.0341358	0.9751711	0.8696572	0.7338935	0.8193948	0.0141576	0.0080185	0.1013108	0.4667219	0.7427789	0.4784434	-2128007.507
11448000	1.0278594	1.0132025	0.9678742	0.8299445	0.7036089	0.8586096	0.0172036	0.0081640	0.1375633	0.4161752	0.5649147	0.9352258	-2128005.465
11449000	1.0526905	1.0306403	0.9500207	0.8636759	0.7328538	0.7731877	0.0313502	0.0069105	0.1122252	1.0562718	0.6888103	0.4662518	-2128005.135
11450000	1.0310967	1.0257488	0.9825825	0.9051629	0.7049887	0.7764649	0.0220457	0.0091763	0.1098318	0.4853909	0.4278962	0.4794323	-2128009.071
11451000	1.0622601	1.0614664	0.9465614	0.8852573	0.7057477	0.8821815	0.0150467	0.0091957	0.0813758	0.4147045	0.7435622	1.3906577	-2128003.554
11452000	1.1065284	0.9791943	0.9449796	0.8807428	0.7051881	0.8580089	0.0182656	0.0095578	0.1481655	0.4152900	0.3466235	0.5288442	-2128011.038
11453000	1.0770260	0.9836870	0.9617241	0.8877811	0.7500486	0.8710475	0.0200524	0.0152995	0.0777825	0.6797621	0.6063071	0.5122764	-2128005.826
11454000	1.1008688	1.0212956	0.9735903	0.9093486	0.7347201	0.8230695	0.0213234	0.0102988	0.0807248	0.7452153	0.7056390	0.3597324	-2128006.586
11455000	1.0694048	1.0621507	0.9510640	0.8722344	0.6016909	0.7984603	0.0196353	0.0105847	0.0744422	0.5899848	0.2317310	0.5649998	-2128009.053
11456000	1.0982855	1.0059291	0.9134698	0.8441645	0.5893852	0.8377790	0.0137021	0.0128363	0.0874475	0.2761909	0.5885926	0.6138325	-2128009.386
11457000	1.0198762	0.9628823	0.9171026	0.8227876	0.6269497	0.8416563	0.0193519	0.0117223	0.0813852	0.4480102	0.4286148	0.5303483	-2128013.933
11458000	1.0519298	0.9928091	0.9172349	0.8299257	0.6325392	0.8165190	0.0152963	0.0124682	0.0728468	0.3908512	0.6454156	0.6451980	-2128010.023
11459000	1.0974796	0.9808208	0.9417013	0.8456332	0.6566529	0.7191274	0.0142378	0.0080787	0.0830609	0.3967339	0.2571713	0.3502947	-2128013.099
11460000	1.0868164	0.9506089	0.9128322	0.8535450	0.6176405	0.7249970	0.0198326	0.0090233	0.1614576	0.5640978	0.5306437	0.4567008	-2128007.179
11461000	1.0774120	0.9772009	0.9228579	0.8289856	0.6115343	0.7375583	0.0152403	0.0152412	0.0960465	0.3445330	0.4523883	0.3602363	-2128014.856
11462000	1.0457295	0.9658766	0.9066525	0.8260044	0.5383042	0.6625793	0.0127670	0.0102692	0.1048283	0.7269717	0.4348150	0.4057749	-2128013.549
11463000	1.0467272	0.9812666	0.9487552	0.8900497	0.5889633	0.6657370	0.0157593	0.0122647	0.1291240	0.7698802	0.4270540	0.7856547	-2128014.413
11464000	1.0610957	0.9703439	0.9200583	0.7976046	0.5851704	0.7162792	0.0199644	0.0101050	0.1350829	0.4391671	0.3256138	0.8297211	-2128006.686
11465000	1.1044257	0.9390273	0.8911907	0.8338788	0.6034140	0.7125246	0.0170288	0.0116348	0.0984953	0.4697031	0.3272240	0.4035727	-2128006.776
11466000	1.0808531	0.9863705	0.8902420	0.8278716	0.6245486	0.7325638	0.0173757	0.0139115	0.1088374	0.3299048	0.7914099	0.6847622	-2128000.887
11467000	1.0628145	0.9685251	0.9015334	0.8679601	0.6502468	0.5901244	0.0208111	0.0112221	0.0996738	0.4322790	0.3362501	0.4820054	-2128006.787
11468000	1.0828770	0.9787523	0.9200631	0.8429139	0.7097550	0.5622105	0.0141709	0.0088641	0.1184590	0.2650889	0.5344792	0.3450451	-2128001.427
11469000	0.9631406	0.9554434	0.9201939	0.8497766	0.7316616	0.6254187	0.0179156	0.0146736	0.0812432	0.3036434	0.6858389	0.3098695	-2128010.126
11470000	1.0331497	0.9663202	0.9250527	0.8407872	0.6961164	0.6591718	0.0207887	0.0109896	0.1177619	0.4958252	0.3174570	0.5368163	-2128009.480
11471000	1.0664470	0.9659061	0.9195159	0.8219584	0.4804183	0.5897715	0.0181323	0.0093470	0.1065588	0.5754635	0.2869848	0.6023372	-2128003.407
11472000	1.0454266	0.9770654	0.9270514	0.8864783	0.5885794	0.6294168	0.0220498	0.0111074	0.1115674	0.2729154	0.2175246	0.4686055	-2128007.338
11473000	0.9855407	0.9806553	0.9158083	0.8821006	0.6736189	0.6283388	0.0185059	0.0121445	0.0860799	0.8085151	0.3326896	0.5489259	-2128005.953
11474000	1.0728397	1.0100057	0.9065248	0.8811200	0.6708177	0.7644711	0.0142747	0.0080103	0.0854772	0.2219663	0.4161746	1.2379920	-2128011.041
11475000	1.0199190	0.9537048	0.8785705	0.8128811	0.6442128	0.7213451	0.0149082	0.0077674	0.0992790	0.4381731	0.1662784	0.3792301	-2128001.506
11476000	1.0921129	0.9756171	0.8229146	0.7785151	0.6292409	0.7313868	0.0135436	0.0107668	0.1874620	0.3523796	0.3508009	0.7198438	-2128006.191
11477000	1.0705342	0.9626413	0.8900399	0.8075244	0.6554208	0.6836636	0.0259996	0.0104662	0.1200448	0.5928473	0.3261351	0.3624294	-2128003.396
11478000	1.0594123	0.9656341	0.9000077	0.8268765	0.6383036	0.8174371	0.0238276	0.0095180	0.0966121	0.6957622	0.4229239	0.4565133	-2128011.341
11479000	1.0860127	1.0459680	0.9613956	0.8841872	0.6634733	0.7394864	0.0139581	0.0137439	0.0747298	0.4064271	0.5168714	0.2790535	-2128005.015
11480000	1.1030546	1.0403543	0.9573144	0.8647369	0.6928121	0.6589678	0.0127661	0.0106221	0.0909332	0.2564454	0.5597739	0.5237933	-2128006.353
11481000	1.0943010	1.0168831	0.9477829	0.9085253	0.6955121	0.7536685	0.0160829	0.0109431	0.0969851	0.2613767	0.2959211	0.5732135	-2128006.699
11482000	1.0680062	0.9910601	0.9384836	0.9042534	0.6775856	0.7285378	0.0215561	0.0124741	0.0822072	0.5007658	0.4252488	0.4981384	-2128011.382
11483000	1.1006358	1.0212105	0.9635567	0.8585412	0.6474943	0.6359251	0.0206448	0.0155726	0.0747125	0.8670276	0.3930057	0.5040047	-2128000.379
11484000	1.0900487	0.9865684	0.9170287	0.8599300	0.7175473	0.6832804	0.0148263	0.0105801	0.0845734	0.1860918	0.3375647	0.4611499	-2128008.013
11485000	1.0815328	0.9640825	0.8792539	0.8380675	0.7335837	0.6741131	0.0201569	0.0137778	0.1064314	0.3297616	0.4683886	0.5266353	-2128004.939
11486000	1.1036667	0.9460046	0.8954786	0.8455264	0.7507045	0.7122467	0.0195809	0.0102983	0.1133935	0.5000252	0.2772120	0.6290872	-2128005.232
11487000	1.0869066	0.9555014	0.9129231	0.8584902	0.6782647	0.6435883	0.0212237	0.0151867	0.1271051	0.4107075	0.4192331	0.5347307	-2128014.002
11488000	1.0460697	0.9595460	0.9038291	0.8729705	0.6376468	0.5781862	0.0152906	0.0154789	0.1511074	0.4708727	0.7777336	0.5186902	-2128004.183
11489000	0.9981410	0.9508402	0.9121049	0.8532207	0.5775893	0.4885873	0.0271632	0.0136861	0.0875484	0.5775182	0.4662410	0.2370249	-2128018.544
11490000	1.0524375	0.9617946	0.9102841	0.8549146	0.6564081	0.4914661	0.0198358	0.0111828	0.0732033	0.3056908	0.4710321	0.6136259	-2128008.492
11491000	1.0748608	0.9767775	0.9221664	0.8773959	0.7095331	0.5428516	0.0158200	0.0097287	0.1104309	0.2967885	0.3449792	0.3515522	-2128013.107
11492000	1.0979116	0.9503187	0.9128841	0.8279928	0.6095373	0.6401720	0.0175511	0.0117589	0.1141311	0.3194860	0.3431003	0.3594034	-2128000.779
11493000	1.0914049	1.0065181	0.9346374	0.8541260	0.6169569	0.5681639	0.0270928	0.0136139	0.1205113	0.6687471	0.6604366	0.5360699	-2128003.230
11494000	1.0879986	0.9573220	0.9214322	0.8635131	0.6094664	0.6438076	0.0160668	0.0145175	0.1640761	0.3292303	0.3645168	1.1057568	-2128012.196
11495000	1.0618428	0.9836165	0.9074809	0.8004498	0.5730692	0.7375948	0.0188290	0.0108946	0.1220450	0.4610695	0.2747872	0.3855746	-2128002.345
11496000	1.0893118	0.9497593	0.8831886	0.8339536	0.5619118	0.7331201	0.0158393	0.0091423	0.0802507	0.2148250	0.5110855	0.3184038	-2128002.380
11497000	1.0666416	0.9467636	0.9025971	0.8741195	0.6877845	0.6833630	0.0158077	0.0106761	0.0701545	0.3194052	0.4669827	0.4693421	-2128006.545
11498000	1.0677172	0.9642631	0.8894357	0.8293112	0.5819235	0.6731531	0.0169148	0.0191554	0.1389244	0.4227842	0.7953048	0.4709612	-2128014.381
11499000	1.0738273	0.9452073	0.8840862	0.8098478	0.5716821	0.6130210	0.0155325	0.0115084	0.0927456	0.2810358	0.3233544	0.2931854	-2128013.063
11500000	0.9654438	0.9558417	0.8874384	0.8135612	0.5876243	0.7029925	0.0268373	0.0117704	0.1125296	0.5495768	0.7282352	0.3471788	-2128010.301
11501000	1.0072245	0.9542084	0.9008628	0.7144543	0.5490745	0.7888103	0.0255561	0.0123464	0.0829606	0.8791963	0.7222811	0.6353091	-2128010.824
11502000	1.0688676	0.9421900	0.8451880	0.7385959	0.5352562	0.7364448	0.0206089	0.0091116	0.0922236	0.4160395	0.3380461	0.4214574	-2128011.463
11503000	1.0906431	0.9713629	0.8970147	0.8349718	0.5521921	0.6068205	0.0130749	0.0104847	0.1039978	0.3545397	0.3177229	0.3964297	-2128003.947
11504000	1.0577653	0.9992765	0.9159380	0.8012507	0.5787108	0.7378059	0.0172964	0.0091232	0.0835845	0.5898244	0.2034372	0.6712612	-2128006.454
11505000	1.0870111	0.9531263	0.8991410	0.8448217	0.6542041	0.7249925	0.0143578	0.0093194	0.0935048	0.4273035	0.3128676	0.3248089	-2128010.025
11506000	1.0822758	0.9533375	0.8926980	0.7904863	0.6054952	0.7259045	0.0308229	0.0091375	0.0944197	0.8552137	0.3053310	0.3616577	-2128008.699
11507000	1.0106700	0.9827815	0.8706935	0.8376500	0.6538931	0.7204133	0.0227162	0.0132047	0.0862252	0.5385868	0.7643740	0.2496717	-2128005.911
11508000	1.0642883	0.9678920	0.9126583	0.8294624	0.6311288	0.5961236	0.0177002	0.0115786	0.1243069	0.4636774	0.5178461	0.6681677	-2128006.783
11509000	1.0341886	0.9535420	0.9080738	0.8069109	0.6067533	0.6049510	0.0202549	0.0150053	0.1029482	0.5224411	0.4904253	0.3067268	-2128002.644
11510000	0.9673398	0.9554155	0.8948137	0.8544957	0.6827658	0.6840611	0.0189327	0.0101535	0.0879923	0.6883760	0.2912036	0.4327757	-2128007.929
11511000	1.1063241	1.0032232	0.9042470	0.8132870	0.6007298	0.7704983	0.0155834	0.0138170	0.0570167	0.3501312	0.3262226	0.3467916	-2128005.051
11512000	1.0907962	0.9730656	0.9286334	0.8879631	0.6661031	0.5975050	0.0278987	0.0116580	0.1398374	0.5768755	0.3482509	0.7459760	-2128011.053
11513000	1.0689951	0.9460960	0.9170867	0.8910234	0.5892224	0.4871807	0.0210719	0.0088357	0.1313575	0.3524240	0.5850688	0.6061847	-2128017.808
