Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
338000	1.0991870	0.9406973	0.8688212	0.8175328	0.5850430	0.5170741	0.0215520	0.0108882	0.1411285	0.4448989	0.2481421	0.5107317	-2128012.812
340000	1.0921590	0.9566426	0.8836913	0.8169389	0.6254564	0.6113301	0.0129155	0.0108228	0.0814100	0.3018089	0.2308676	0.3245577	-2128000.234
342000	1.0802384	1.0319085	0.9194236	0.8164336	0.6632992	0.6098180	0.0219869	0.0155888	0.1250575	0.5802330	0.8115394	0.4777242	-2128010.747
344000	1.0581844	0.9894604	0.9533008	0.8715774	0.5727874	0.6271008	0.0171150	0.0166310	0.1167126	0.6187911	0.5367279	0.3190318	-2128004.176
346000	1.0748536	0.9958640	0.9427350	0.9039861	0.6756213	0.5012840	0.0230897	0.0126223	0.1206125	0.5889502	0.3645371	0.4958787	-2128008.887
348000	1.0624254	0.9644830	0.9269061	0.8549005	0.6151516	0.4588155	0.0254498	0.0108259	0.1317440	0.3407498	0.5816311	0.4078118	-2128006.778
350000	1.0516832	0.9545760	0.8855100	0.8394998	0.5741219	0.6698883	0.0165358	0.0107708	0.1100471	0.2400383	0.8728318	0.4981641	-2128006.238
352000	1.0185289	0.9997135	0.8995426	0.7857733	0.5485483	0.6380694	0.0153938	0.0077031	0.1835823	0.4952017	0.3596818	0.8143892	-2128007.340
354000	1.0420176	1.0295460	0.9216762	0.8425105	0.6681779	0.6311329	0.0154860	0.0130792	0.0705793	0.3488725	0.5039910	0.4041138	-2128004.181
356000	1.0377038	0.9506557	0.8763348	0.8438034	0.6640077	0.6373606	0.0184366	0.0109715	0.0905805	0.2833828	0.2447089	0.5026135	-2128007.644
358000	1.0688331	0.9565505	0.8844106	0.8477683	0.5759200	0.4404745	0.0233925	0.0086436	0.1176285	0.8849365	0.2215721	0.4612801	-2128007.483
360000	1.0887212	0.9932496	0.9283475	0.8890761	0.6818974	0.4132436	0.0235157	0.0098932	0.0918265	0.4910560	0.3380842	0.4209202	-2128006.682
362000	1.0941192	0.9783456	0.9082357	0.8719880	0.6834620	0.5149644	0.0266176	0.0095164	0.1304624	0.5334532	0.2092235	0.5900881	-2128011.592
364000	1.0977981	0.9804625	0.9219783	0.8763959	0.4600119	0.6628953	0.0135882	0.0086545	0.0823857	0.3767067	0.3614454	0.3749589	-2128002.781
366000	1.1000173	0.9550190	0.8728548	0.8161030	0.5539046	0.6403023	0.0216288	0.0092924	0.1025103	0.5303580	0.5629978	0.4309201	-2128008.501
368000	1.0963974	0.9773519	0.8640631	0.8283430	0.6946253	0.7307170	0.0326593	0.0098109	0.0985414	0.9186004	0.5036941	0.4508811	-2128016.311
370000	1.0827460	0.9787210	0.9057145	0.8361712	0.6880584	0.6602418	0.0114269	0.0112760	0.1439630	0.6239568	0.3011433	0.5122062	-2128020.870
372000	1.1028594	0.9520538	0.9202621	0.8451838	0.6724316	0.5073475	0.0167899	0.0114851	0.0980204	0.6008341	0.4512760	0.3937477	-2128002.708
374000	1.0415305	0.9868702	0.9084879	0.8636918	0.6027965	0.4947127	0.0160206	0.0137948	0.0754229	0.3459322	0.4673645	0.5353295	-2128000.555
376000	1.0247695	1.0204723	0.9530859	0.9180732	0.5696640	0.4596242	0.0197658	0.0101121	0.0926545	0.6678826	0.4525255	0.7019667	-2128008.987
378000	1.1107535	1.0064780	0.9776251	0.9016116	0.6560231	0.4329801	0.0206810	0.0108688	0.1036997	0.3040593	0.4547754	0.4895812	-2128014.935
380000	1.0596615	1.0522493	0.9989951	0.9650340	0.7669882	0.4642731	0.0149269	0.0109521	0.1165642	0.4533982	0.4330864	0.5077063	-2128002.448
382000	1.0797302	1.0251788	0.9599870	0.8666008	0.6320052	0.4850337	0.0395239	0.0097917	0.0953027	1.0633823	0.4845670	0.3964981	-2127998.946
384000	1.0579894	1.0166922	0.9866057	0.9440590	0.5938693	0.4690388	0.0153077	0.0077972	0.0850471	0.4395550	0.4493542	0.2601831	-2128003.578
386000	1.0880719	1.0218377	0.9580249	0.9043324	0.6184095	0.7308076	0.0286617	0.0090022	0.0956804	0.7224983	0.2534872	0.5885593	-2128013.343
388000	1.0468865	0.9682933	0.8717787	0.8105987	0.6987567	0.7730912	0.0124224	0.0145797	0.0936285	0.3618274	0.4797703	0.4583288	-2128003.000
390000	1.0958955	0.9686478	0.8987714	0.7975774	0.5554189	0.7930438	0.0242690	0.0087609	0.0913741	0.5834037	0.3990178	0.4043076	-2127998.210
392000	1.0998220	0.9687437	0.9218991	0.8605041	0.6402223	0.6681717	0.0115309	0.0072561	0.1106148	0.4145259	0.3377048	0.6370075	-2128015.122
394000	1.0503283	1.0367118	0.9705911	0.9169796	0.6665157	0.5288141	0.0210149	0.0091144	0.1267297	0.9676137	0.6264570	0.5328414	-2128005.011
396000	1.1025584	1.0991374	1.0474334	0.9817777	0.7552894	0.4863530	0.0196489	0.0085484	0.0793514	0.7571524	0.2654328	0.6751891	-2128001.970
398000	1.1044421	1.0520425	1.0248264	0.9441369	0.7196535	0.6257727	0.0162607	0.0084999	0.0874466	0.3411458	0.3138312	0.2760553	-2128005.003
400000	1.0439523	0.9996215	0.9578506	0.9120199	0.6976648	0.7068414	0.0249985	0.0114475	0.1155699	0.8291729	0.3267521	0.4398530	-2128011.888
402000	1.0686808	1.0034645	0.9674435	0.9144884	0.6744247	0.7691644	0.0259364	0.0121262	0.1199316	0.8141688	0.6401281	0.8078404	-2128004.052
404000	1.0940984	1.0355033	0.9778362	0.9202747	0.5973999	0.8313918	0.0232471	0.0073542	0.0735633	0.3422049	0.3297765	0.3974622	-2128006.223
406000	1.0884621	1.0268062	0.9219441	0.8486471	0.5493813	0.7473125	0.0339720	0.0366727	0.0707964	0.3912495	1.6004917	0.3811456	-2128006.314
408000	1.0784056	0.9998591	0.9433446	0.8746057	0.7114090	0.7221295	0.0188477	0.0097074	0.1577929	0.3387436	0.3233944	0.6457885	-2128006.331
410000	1.0209263	0.9767646	0.8824896	0.8290392	0.6233249	0.6052109	0.0149724	0.0121072	0.1282416	0.4488336	0.6761399	0.5888499	-2128005.796
412000	1.1020444	0.9468760	0.8678339	0.7206121	0.6112506	0.7339397	0.0160613	0.0115610	0.0858025	0.6051182	0.4453430	0.6784255	-2128004.305
414000	0.9726543	0.9642157	0.8805204	0.8288792	0.5626131	0.5923749	0.0196877	0.0085107	0.0722341	0.4190376	0.6401260	0.4418853	-2128011.880
416000	1.0536869	0.9549402	0.8487058	0.7378121	0.5120476	0.3795352	0.0289673	0.0142093	0.1710371	0.8907710	0.5327487	0.8944966	-2128005.040
418000	1.0763521	0.9871820	0.8799052	0.8142945	0.4986609	0.5549985	0.0196548	0.0093718	0.1066593	0.4262407	0.5004056	0.3332982	-2128008.224
420000	1.0023100	0.9609629	0.9076258	0.8760749	0.4886738	0.5188650	0.0290674	0.0337964	0.0895339	0.6048456	1.1101027	0.6407259	-2128001.820
422000	1.0056053	0.9554948	0.8603406	0.7888396	0.5308051	0.4117647	0.0153761	0.0094654	0.1193713	0.4229587	0.3997799	0.4617468	-2128009.179
424000	1.0926739	0.9731619	0.9173005	0.8369727	0.5219379	0.3105118	0.0178623	0.0103987	0.0929110	0.3618711	0.8289108	0.5511375	-2128011.608
426000	1.0773196	0.9927706	0.9239721	0.8557313	0.5406880	0.3999100	0.0212617	0.0124670	0.1228646	0.5331325	0.6796687	0.8573188	-2128007.041
428000	1.0927830	1.0281104	0.9127602	0.8407107	0.5663784	0.6905070	0.0153104	0.0114196	0.0734156	0.4549681	0.4789320	0.3378604	-2128004.074
430000	1.0705838	0.9954779	0.9411719	0.8715756	0.6008094	0.8197344	0.0191107	0.0091140	0.0855349	0.3793988	1.1176881	0.2755856	-2128000.736
432000	1.0882097	0.9703242	0.9357385	0.8808831	0.5614391	0.7438230	0.0231201	0.0111574	0.1141816	0.7943671	0.4286987	0.4796318	-2128019.153
434000	1.0658127	0.9828279	0.9437241	0.8983526	0.4600730	0.7992662	0.0274112	0.0143410	0.0995497	0.3864723	0.4823788	0.4658240	-2128008.390
436000	1.0698258	0.9754113	0.9325432	0.9096076	0.3879854	0.8419169	0.0253357	0.0209761	0.1171063	0.4716794	0.8430968	0.5190613	-2128004.003
438000	1.0914770	0.9905981	0.9522459	0.9120024	0.5435621	0.7568576	0.0214587	0.0096099	0.0942756	0.7809576	0.8185049	0.3338954	-2128007.489
440000	1.0086584	0.9863603	0.9430769	0.9079581	0.6485775	0.6448578	0.0205616	0.0104281	0.1002070	0.3375714	0.5099780	0.3139299	-2128002.445
442000	1.0175769	0.9915889	0.9117509	0.8577024	0.6384193	0.4685415	0.0198145	0.0122898	0.0830735	1.0401765	0.2987142	0.6255793	-2128014.292
444000	1.0087635	0.9858945	0.9126864	0.8550825	0.6156193	0.6456291	0.0209002	0.0100474	0.1061891	0.8407897	0.3981293	0.4458793	-2128004.426
446000	1.0885576	0.9653270	0.8977963	0.8487890	0.6402408	0.6248699	0.0248781	0.0120786	0.1172782	0.3736779	0.2737118	0.4634611	-2128008.409
448000	1.0680566	0.9734857	0.8916740	0.8454111	0.6018112	0.6504399	0.0283317	0.0133192	0.0986005	0.5646519	0.4308537	0.7377654	-2128008.135
450000	1.0206538	0.9559984	0.9095810	0.8875252	0.7205048	0.5425978	0.0241345	0.0173342	0.1127296	0.4267051	0.5895777	0.4399867	-2127999.069
452000	1.0266793	1.0001785	0.8896455	0.8557669	0.6648062	0.4692184	0.0181619	0.0083241	0.1204682	0.4985862	0.3646816	0.6838222	-2128002.761
454000	1.0009745	0.9665157	0.8961836	0.8442675	0.6483919	0.5621049	0.0159068	0.0075846	0.1042225	0.4181831	0.2031320	0.4319957	-2128011.108
456000	1.0207284	0.9972086	0.8967712	0.8145456	0.5514323	0.6282154	0.0316969	0.0137482	0.1044213	0.7738055	0.4921910	0.4275701	-2128007.341
458000	1.0405681	0.9847100	0.8979124	0.7140642	0.5587870	0.6933884	0.0160208	0.0116141	0.1598833	0.5570011	0.5955702	1.0088464	-2128007.908
460000	0.9865623	0.9618822	0.9171664	0.8650486	0.6635322	0.6866803	0.0182619	0.0141865	0.1040590	0.4583204	0.3459681	0.3307867	-2128006.344
462000	1.0314128	0.9555098	0.8897005	0.7625337	0.6012358	0.6848160	0.0178175	0.0150843	0.0997659	0.5065447	0.5281897	0.8833693	-2128003.505
464000	1.0363171	0.9688344	0.9055265	0.8496667	0.6438793	0.6533886	0.0159290	0.0108911	0.0884865	0.4686188	0.4266769	0.3006663	-2128005.019
466000	0.9940871	0.9577654	0.9068868	0.8395086	0.6804380	0.5572235	0.0275255	0.0116072	0.1161655	0.7076780	0.4934707	0.6392157	-2128004.264
468000	0.9753453	0.9712231	0.9211799	0.8388300	0.7001084	0.7171934	0.0295662	0.0128207	0.0772943	0.7661517	0.6105708	0.6109313	-2128009.132
470000	1.0893371	1.0233533	0.9757125	0.8550531	0.6353647	0.7498376	0.0235132	0.0090842	0.0641541	0.5258350	0.2929809	0.5694401	-2128001.403
472000	1.0751130	0.9481021	0.8393869	0.7594618	0.5988626	0.7174305	0.0198965	0.0090805	0.0954549	0.2764746	0.5719642	0.4931276	-2128003.942
474000	1.0766558	0.9865669	0.9229608	0.8091991	0.5531009	0.4611585	0.0226703	0.0100864	0.0740777	0.3777476	0.5597617	0.5175298	-2128013.627
476000	1.0535438	0.9877392	0.9367199	0.8232152	0.5474811	0.6352660	0.0286698	0.0116315	0.1127769	0.8337487	0.5417052	0.2905801	-2128009.425
478000	1.0884338	1.0547127	0.9326735	0.8938739	0.5668889	0.8666541	0.0153929	0.0142448	0.0907934	0.3672852	0.7487611	0.4429757	-2128002.919
480000	1.1011116	0.9919609	0.9372953	0.9079297	0.5828712	0.6771893	0.0156136	0.0164822	0.0864506	0.8482533	0.6905028	0.2690095	-2128003.850
482000	1.0905260	1.0143575	0.9601710	0.8817531	0.5526305	0.7631230	0.0209286	0.0105983	0.0879945	0.7714778	0.3924818	0.3166757	-2128006.618
484000	1.0668606	0.9942534	0.9441568	0.8977651	0.4904213	0.6463410	0.0156645	0.0080305	0.1960397	0.2219021	0.3721807	0.8490115	-2128008.691
486000	1.0926394	0.9735251	0.9210481	0.8557773	0.6368707	0.6170013	0.0220837	0.0213560	0.1138855	0.5920081	0.7093533	0.5156361	-2128007.043
488000	1.0824480	0.9687757	0.9296745	0.8581461	0.6027521	0.5977364	0.0204337	0.0093650	0.0838988	0.2722760	0.2867542	0.4384736	-2128006.469
490000	1.0486370	1.0088260	0.8833687	0.8166829	0.5315103	0.5808626	0.0115721	0.0127165	0.1067842	0.5817600	0.4483750	0.5500293	-2128014.244
492000	1.0353716	0.9382513	0.8588954	0.8171913	0.6324701	0.4020879	0.0200698	0.0097878	0.0913564	0.4891787	0.5060907	0.4665777	-2128013.902
494000	1.0436727	0.9914536	0.9427920	0.8884680	0.5969240	0.5739473	0.0165888	0.0083940	0.0907235	0.3579753	0.5508361	0.3167405	-2128008.333
496000	1.0740012	1.0646799	0.9825113	0.8732671	0.6492241	0.6382867	0.0120599	0.0105805	0.0824285	0.4120538	0.7126152	0.5342011	-2128014.861
498000	1.0494231	0.9692186	0.9309488	0.8826693	0.6358331	0.7079688	0.0205887	0.0146911	0.1175590	0.6680781	0.6752173	0.6064183	-2128008.259
500000	1.0704132	0.9985334	0.8876457	0.8030613	0.6548977	0.5877322	0.0209172	0.0123738	0.0829797	0.5411035	0.6139413	0.7139050	-2128008.738
502000	1.0853973	0.9658737	0.9201846	0.8616465	0.6444418	0.6155788	0.0179521	0.0149606	0.0975631	0.7066769	0.4045180	0.4936163	-2128017.378
504000	1.0017415	0.9651016	0.9178783	0.8840803	0.6393094	0.5706902	0.0334915	0.0092692	0.0971963	0.6356497	0.8400846	0.4250848	-2128008.147
506000	0.9996719	0.9757048	0.9169711	0.8764946	0.6653548	0.7737830	0.0204631	0.0105646	0.0787695	0.3149705	0.7624489	0.7101759	-2128010.123
508000	1.1024164	0.9990744	0.9381838	0.9212796	0.6945427	0.6281757	0.0239606	0.0103686	0.1186697	0.6797568	0.1531746	0.4807420	-2128005.353
510000	1.0879556	0.9559047	0.9214634	0.8563615	0.6223187	0.6301308	0.0192031	0.0112777	0.1183561	0.3055657	0.3440862	0.4106772	-2128006.466
512000	1.0615598	0.9800053	0.8968165	0.7452596	0.6512023	0.6512549	0.0274569	0.0113563	0.1058888	0.5560872	0.5169154	0.5189095	-2128012.545
514000	1.1021956	0.9709171	0.9300707	0.8330041	0.6628738	0.5537280	0.0174284	0.0148689	0.1517647	0.4651562	0.2782476	0.6215113	-2128003.859
516000	1.0578711	0.9620657	0.9271175	0.8937495	0.6024676	0.5943455	0.0195474	0.0077761	0.0902387	1.1911922	0.4153103	0.4134587	-2128010.345
518000	1.0550326	0.9657085	0.8783587	0.8480678	0.4946485	0.6285585	0.0227876	0.0104127	0.1358143	0.7980750	0.2897955	0.7825731	-2128004.905
520000	1.0701649	0.9617984	0.8844657	0.7943932	0.5450685	0.6225766	0.0237766	0.0150226	0.1153951	0.8573791	0.4545134	0.3981139	-2128002.912
522000	0.9966693	0.9876496	0.9545219	0.8969767	0.6779729	0.6678130	0.0201715	0.0135717	0.1083776	0.4980464	0.3512997	0.6293314	-2128010.745
524000	1.0899058	0.9749965	0.8880830	0.8323623	0.7059722	0.7491948	0.0141059	0.0098282	0.1421979	0.2534218	0.2820359	0.5287044	-2128013.029
526000	1.0458125	0.9554523	0.9006951	0.8249493	0.6079954	0.7330009	0.0170468	0.0096644	0.0638180	0.1689004	0.3067121	0.3570007	-2128003.038
528000	1.1130199	0.9708577	0.9371770	0.8829817	0.5883618	0.8274192	0.0146932	0.0081042	0.1607791	0.3813863	0.3215144	0.5624661	-2128009.566
530000	1.0276339	0.9786041	0.9447024	0.9147507	0.6505140	0.7598704	0.0150951	0.0086299	0.0737123	0.4498275	0.6742515	0.4243802	-2128005.988
532000	1.0844921	0.9887979	0.9021901	0.8623551	0.6165749	0.7252258	0.0176479	0.0089131	0.0736044	0.3716787	0.4636026	0.5030156	-2128007.938
534000	1.0378049	0.9806262	0.9415310	0.9125484	0.6152777	0.6713271	0.0228775	0.0144257	0.1295658	0.6021160	0.7782322	0.9679647	-2128010.716
536000	1.0957930	0.9797558	0.9419051	0.8933338	0.6893827	0.7487917	0.0160624	0.0116248	0.1180739	0.4080690	0.4551799	0.4301462	-2128006.013
538000	1.0551036	0.9720782	0.8916930	0.8376782	0.6878301	0.6542684	0.0180713	0.0087941	0.1279857	0.3956984	0.3266611	0.5829710	-2128007.300
540000	1.0642407	0.9875648	0.9216307	0.8289185	0.6947085	0.6910902	0.0274154	0.0149388	0.0890447	0.5908709	0.7171578	0.3246846	-2128009.356
542000	1.0577957	0.9915115	0.9360161	0.8604821	0.5848456	0.7263114	0.0157342	0.0183391	0.0890197	0.3800597	0.5749721	0.4230849	-2128009.067
544000	1.0761105	0.9623739	0.8560637	0.8021221	0.5164639	0.7607653	0.0099755	0.0088719	0.0963120	1.2852538	0.4598119	0.3755545	-2128005.506
546000	1.0177499	0.9549207	0.9294739	0.8244485	0.6266304	0.7435710	0.0174976	0.0105007	0.1128683	0.3615155	0.6657650	0.3901996	-2128007.842
548000	1.0074777	0.9979833	0.9533295	0.8878446	0.6800096	0.5888088	0.0197415	0.0131444	0.1148896	0.3877378	0.3736799	0.8131806	-2128005.331
550000	1.0622177	0.9647161	0.9111835	0.8781974	0.7344818	0.7711452	0.0189913	0.0117700	0.1602909	0.3386061	0.5524029	0.7174151	-2128011.219
552000	1.0582192	0.9789972	0.9163704	0.8372966	0.7384044	0.7657120	0.0167506	0.0114617	0.1108925	0.6249138	0.3677722	0.5423470	-2128008.487
554000	1.0739711	0.9614843	0.8972048	0.8633050	0.6636977	0.6029829	0.0157362	0.0093654	0.1269193	0.4230900	0.2477990	0.7789268	-2128003.858
556000	1.0750210	0.9548475	0.9175767	0.8467599	0.6560608	0.4656171	0.0164524	0.0087362	0.1196491	0.2915707	0.4724009	0.4835516	-2128006.618
558000	1.0788478	1.0287456	0.9835910	0.7043413	0.5440580	0.4488098	0.0161823	0.0118163	0.1145724	0.6667578	0.6056675	0.6613738	-2128012.421
560000	1.0965078	0.9687954	0.8976294	0.8370633	0.4562575	0.4694589	0.0181927	0.0088635	0.0939538	0.3409544	0.3728778	0.6608147	-2128002.969
562000	1.0676786	0.9699549	0.8834619	0.8151628	0.5355796	0.4477352	0.0187248	0.0083684	0.0667830	0.2673533	0.4869399	0.5053939	-2128005.827
564000	1.0975640	0.9455092	0.8989782	0.8447873	0.6392688	0.5020330	0.0314702	0.0108234	0.1113689	0.7151958	0.4433315	0.3031821	-2128007.617
566000	1.0501698	0.9535226	0.8988939	0.8391194	0.5813977	0.6042652	0.0206408	0.0171536	0.1395410	0.2837045	0.4190724	0.6086302	-2128016.281
568000	1.0943594	0.9699228	0.8450225	0.8146032	0.6011373	0.6093973	0.0153074	0.0117781	0.2145146	0.5892010	0.4726570	0.9222133	-2128009.083
570000	1.0975820	0.9743263	0.9376919	0.9054874	0.7265384	0.6145573	0.0244445	0.0071600	0.1236650	0.4973817	0.5660866	0.5910432	-2128006.429
572000	1.1048910	1.0417774	1.0055289	0.9152966	0.7844304	0.7044047	0.0252457	0.0106517	0.1883623	0.5090442	0.3020413	0.7559782	-2128004.618
574000	1.0627621	1.0432683	0.9746259	0.9034149	0.7506440	0.6374607	0.0134933	0.0094194	0.0709614	0.6106086	0.3324867	0.3405672	-2128004.842
576000	1.0563758	1.0429048	1.0072419	0.9288185	0.7403549	0.7075100	0.0195679	0.0085440	0.0924255	0.4934441	0.2454621	0.2290312	-2128005.256
578000	1.0569843	1.0453579	0.9855302	0.9376019	0.6699148	0.7409928	0.0102955	0.0124859	0.0665926	0.3972381	0.2593185	0.4369782	-2128006.545
580000	1.0841345	1.0083408	0.9606768	0.9056572	0.7409494	0.6439609	0.0262859	0.0093815	0.0814630	0.5596940	0.5260245	0.6536752	-2128005.345
582000	1.0560698	1.0241670	0.9524078	0.8706545	0.6750433	0.7974011	0.0145329	0.0076700	0.0995435	0.4090290	0.4240514	0.4506976	-2127999.392
584000	1.0665533	1.0656089	0.9919138	0.9308285	0.6779302	0.7449336	0.0182123	0.0096384	0.0784365	0.5585223	0.3839838	0.6238792	-2128005.282
586000	1.0758414	0.9733576	0.9202653	0.8668140	0.7280261	0.7412991	0.0148913	0.0106167	0.1047578	0.3862016	0.3499078	0.8473942	-2128014.796
588000	1.1032235	0.9953699	0.9281369	0.8917539	0.7686226	0.7778446	0.0694931	0.0113870	0.0622597	1.0516391	0.2828411	0.5806060	-2128008.010
590000	1.0963250	0.9824676	0.9424928	0.9250422	0.8516489	0.8254736	0.0216244	0.0107522	0.1574374	0.5269872	0.6408468	0.7389456	-2128006.686
592000	1.1037211	1.0013796	0.9585110	0.8836188	0.7891623	0.8397538	0.0215217	0.0198801	0.1138770	0.5258705	1.0769327	0.5537643	-2128007.997
594000	1.0573629	1.0170142	0.9642882	0.9307461	0.7909634	0.8037640	0.0224594	0.0118855	0.1025614	0.5880852	0.4094197	0.2929901	-2128005.610
596000	1.0062742	0.9889633	0.9559889	0.9091379	0.7677187	0.6953466	0.0166955	0.0192979	0.1428970	0.3234091	0.6312871	0.7760897	-2128008.180
598000	1.1014572	0.9556324	0.9108880	0.8825098	0.7467033	0.6117109	0.0182103	0.0105240	0.1464323	0.2294357	0.4164763	0.6197253	-2128004.642
600000	1.0907895	0.9586719	0.8878445	0.8456552	0.6489010	0.6250119	0.0234241	0.0102606	0.0941832	0.3417335	0.4206835	0.7104746	-2128008.628
602000	1.0993956	1.0679832	0.9838766	0.7690926	0.6104570	0.8842731	0.0131279	0.0137420	0.0902839	0.3224925	0.7491161	0.5722837	-2128007.184
604000	1.0380480	0.9568940	0.8906076	0.8567611	0.6333936	0.7648670	0.0212219	0.0107232	0.0838358	0.4197551	0.4601758	0.4525815	-2128002.627
606000	1.0834546	1.0197801	0.9204974	0.8322325	0.6574013	0.7485050	0.0162458	0.0088921	0.0788944	0.7011541	0.2602740	0.6940235	-2128005.781
608000	1.0646563	1.0066499	0.9469356	0.8963233	0.7153466	0.6258913	0.0145317	0.0136296	0.1073051	0.3497961	0.3638573	0.3922407	-2128013.497
610000	1.0886823	1.0308840	0.9346145	0.8814057	0.6937496	0.8100702	0.0183964	0.0132066	0.1004633	0.5537625	0.3377998	0.4792737	-2128007.165
612000	1.0306088	0.9443738	0.8660443	0.7706892	0.6187596	0.7095986	0.0192978	0.0096562	0.1667048	0.3488840	0.3532387	1.2461178	-2128005.607
614000	1.0369229	0.9982587	0.9518664	0.8836204	0.5362329	0.7270568	0.0128058	0.0135535	0.1093966	0.4458467	0.8421146	0.4854804	-2128006.216
616000	1.0287281	0.9960549	0.8879380	0.7721850	0.5905546	0.7389833	0.0232521	0.0128513	0.0761378	0.6535689	1.2265204	0.3267561	-2128003.487
618000	1.0349483	0.9581137	0.8898723	0.8159062	0.5406645	0.6568100	0.0208005	0.0099117	0.1175597	0.3279594	0.3641116	0.7004324	-2128004.414
620000	1.0178605	0.9555742	0.9186217	0.8709969	0.6920993	0.5779511	0.0218284	0.0122753	0.1204427	0.3477648	0.4934687	0.5397506	-2128004.131
622000	1.0831397	0.9609168	0.9202328	0.8653414	0.6982221	0.8258317	0.0235362	0.0166073	0.1038267	0.4742374	0.4691852	0.3660978	-2128007.533
624000	1.0258740	0.9829644	0.9372349	0.8679425	0.5549328	0.7739794	0.0198088	0.0086424	0.0978200	0.2559703	0.6545111	0.3393485	-2128006.812
626000	1.0472635	0.9940796	0.9372401	0.8816404	0.6061722	0.7487652	0.0178195	0.0102029	0.1317969	0.4785157	0.3627583	0.4664148	-2128007.479
628000	1.0471198	0.9740876	0.9551257	0.8887569	0.7462461	0.5931978	0.0250403	0.0088593	0.1678669	0.3993278	0.5867133	0.5676255	-2128010.933
630000	1.0727901	0.9955483	0.9402546	0.8230784	0.6889035	0.6688848	0.0221203	0.0089304	0.0820341	0.3803949	0.8599375	0.4074584	-2128011.421
632000	1.0670230	0.9806032	0.9582707	0.9339462	0.7346754	0.7222711	0.0195302	0.0101956	0.0782516	0.4415556	0.4215066	0.7413059	-2128002.050
634000	1.0993085	1.0005692	0.9448701	0.8822493	0.7353159	0.8586651	0.0195720	0.0126646	0.1039191	0.4106730	0.4773446	0.3924051	-2128004.995
636000	1.0670224	1.0018075	0.9621429	0.8964155	0.7421490	0.6123204	0.0187300	0.0128529	0.0909374	0.5585208	0.6492751	0.6667780	-2128003.228
638000	1.0789499	0.9925456	0.9479265	0.8919943	0.6805724	0.6581644	0.0168193	0.0086412	0.0865415	0.3689048	0.2332045	0.5088090	-2128000.689
640000	1.0909263	1.0267015	0.9497741	0.9029565	0.6109723	0.5692710	0.0221620	0.0113569	0.1043986	0.4562859	0.3997206	0.5381273	-2128009.622
642000	1.0809785	0.9492824	0.8999617	0.8663317	0.7096854	0.7618165	0.0174244	0.0109472	0.1292498	0.1833497	0.4524539	0.7525454	-2128009.646
