Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
12930000	1.0684140	0.9620744	0.9040288	0.8080608	0.6912198	0.6261641	0.0272992	0.0076526	0.0903812	0.7416012	0.2102401	0.5253382	-2128011.500
12932000	1.0845154	0.9478225	0.9124458	0.8022592	0.6562065	0.5191840	0.0183944	0.0234540	0.1031372	0.5854893	1.5440565	0.2948815	-2128005.419
12934000	1.0655489	0.9573071	0.8934813	0.8099527	0.6430927	0.4407318	0.0180426	0.0131613	0.0961822	0.2593078	0.3447404	0.3950325	-2128009.574
12936000	1.0781681	0.9702960	0.9284945	0.8534934	0.5940088	0.4365877	0.0212564	0.0098929	0.1151599	0.2420905	0.5732235	0.9109996	-2128007.198
12938000	1.0917907	0.9566150	0.8978919	0.7918389	0.5388886	0.6889177	0.0149681	0.0057181	0.0812774	0.4735233	0.3515735	0.4414026	-2128005.107
12940000	1.0336949	0.9967664	0.9621584	0.8569663	0.5876490	0.8206524	0.0191598	0.0095330	0.0951008	0.5908062	0.4158007	0.6515261	-2128010.373
12942000	1.0522776	0.9605157	0.9136683	0.8336620	0.6165343	0.6270227	0.0202589	0.0121345	0.0851484	0.7798308	0.2644063	0.4920147	-2128013.406
12944000	1.0890406	1.0065275	0.9469101	0.8883758	0.7063314	0.6475875	0.0167271	0.0115047	0.0934203	0.4137972	0.2727242	0.4861681	-2128006.182
12946000	1.0553279	0.9978613	0.9479948	0.8968221	0.6648902	0.6188867	0.0214934	0.0084516	0.0866258	0.3908301	0.4541194	0.5711340	-2128009.730
12948000	1.0756969	1.0283687	0.9621961	0.9186422	0.6543480	0.6671026	0.0138597	0.0103908	0.1043293	0.5310512	0.3642456	0.5480020	-2128014.286
12950000	1.0664964	1.0385039	0.9544673	0.8972626	0.6706978	0.7818061	0.0207951	0.0118859	0.1280171	0.3354395	0.6929192	0.7005273	-2128006.942
12952000	1.0982579	1.0319710	0.9711108	0.8943565	0.7393996	0.8048666	0.0246535	0.0095494	0.0825044	0.5443413	0.9439086	0.3659659	-2128009.571
12954000	1.0666788	0.9845161	0.9516094	0.8949275	0.7267302	0.7616714	0.0177312	0.0109069	0.1213530	0.8090887	0.3747044	0.3716835	-2128007.292
12956000	1.1054572	1.0812459	0.9663310	0.8772861	0.7183785	0.6841262	0.0241432	0.0090622	0.1277204	0.4566236	0.3197522	0.5824383	-2128006.568
12958000	1.0996224	0.9921885	0.9387747	0.8775075	0.5968766	0.7581816	0.0159014	0.0085278	0.0736994	0.3220398	0.3233720	0.3045500	-2128008.771
12960000	1.0819224	0.9940046	0.9187630	0.8011719	0.6177400	0.7086649	0.0145842	0.0131135	0.0953068	0.4777292	0.4679493	0.4423529	-2128007.391
12962000	1.0676356	0.9832904	0.9190398	0.8240398	0.7130197	0.5067894	0.0112328	0.0135554	0.0672261	0.3415488	0.3676627	0.4644012	-2128002.453
12964000	1.0986221	0.9592432	0.9238118	0.8742973	0.6825489	0.7192710	0.0171391	0.0124965	0.0892516	0.4819285	0.7548926	0.5091694	-2128014.891
12966000	1.0563660	0.9642708	0.9169190	0.8704044	0.6465635	0.7298307	0.0212571	0.0111410	0.1072320	0.3357456	0.5051850	0.5951208	-2128005.787
12968000	1.0889638	1.0362165	0.9360474	0.8694554	0.6313537	0.7939711	0.0202773	0.0156712	0.1141259	0.6830031	0.4386505	0.3680855	-2128007.491
12970000	1.0878585	0.9773762	0.9559744	0.9079009	0.6628418	0.8418306	0.0246772	0.0131112	0.0930721	0.3290140	0.7766551	0.4172120	-2128011.044
12972000	1.0728577	0.9710621	0.9227199	0.8839417	0.6654789	0.7721491	0.0187523	0.0128286	0.1152908	0.3611915	0.5718266	0.5462821	-2128003.727
12974000	1.0624652	0.9867258	0.9438918	0.8875280	0.6484583	0.8662665	0.0180045	0.0142349	0.0996311	0.3567864	0.5868159	0.6781673	-2128004.045
12976000	1.0525528	1.0267978	1.0083254	0.9422380	0.5710397	0.7359507	0.0194083	0.0167161	0.1334002	0.4042539	0.8765712	0.6734986	-2128010.922
12978000	1.0586713	1.0212878	0.9706835	0.8962540	0.6722297	0.3962663	0.0224009	0.0138379	0.1061144	0.6261948	0.2925003	0.5082774	-2128003.963
12980000	1.0828129	0.9747815	0.9227008	0.8720068	0.6521284	0.3931073	0.0259656	0.0100456	0.0963716	0.7637367	0.3404611	0.4163936	-2128006.478
12982000	1.0602941	0.9606422	0.8945147	0.8212210	0.5984715	0.3329773	0.0161552	0.0158319	0.1547413	0.1828288	0.6132510	0.6077821	-2128002.749
12984000	1.0324411	0.9645017	0.9247550	0.8638943	0.6131712	0.4740411	0.0266477	0.0093135	0.1932053	0.3764492	0.2638117	0.7341539	-2128003.124
12986000	1.0049164	0.9774596	0.9510030	0.8791546	0.6532178	0.4468700	0.0262059	0.0177040	0.1513096	0.4669724	0.6679995	1.1725811	-2128004.754
12988000	1.0571438	1.0514393	0.9593592	0.9012616	0.6768241	0.5354390	0.0176287	0.0114786	0.1672674	0.3606201	0.4360933	0.5674519	-2128001.261
12990000	0.9951036	0.9616978	0.9263785	0.8789794	0.7422501	0.6264266	0.0241217	0.0126377	0.1143832	0.5531873	0.6063006	0.7890473	-2128004.600
12992000	1.0677829	0.9701235	0.9405788	0.8797097	0.7170992	0.5389627	0.0248942	0.0093169	0.1815341	0.5988256	0.2953221	0.5697179	-2128009.271
12994000	1.0689059	0.9677348	0.9251436	0.8481018	0.7109010	0.5404054	0.0160911	0.0090492	0.1365901	0.8146564	0.2489579	0.5354562	-2128009.438
12996000	1.0977746	1.0100981	0.9476107	0.8809810	0.5995626	0.7004080	0.0226602	0.0121883	0.1345334	0.9350450	0.4876109	0.4177790	-2128002.912
12998000	1.0795662	1.0492500	0.9956821	0.9400851	0.6617805	0.7410640	0.0134670	0.0082800	0.1579868	0.5824864	0.3370978	0.8199112	-2128000.748
13000000	1.0880971	1.0535587	1.0071665	0.9512119	0.6871011	0.7936723	0.0200099	0.0144146	0.0962828	0.4829925	0.7173753	0.5235112	-2128007.118
13002000	1.0309076	1.0283748	0.9796388	0.9233167	0.6354804	0.8122449	0.0245941	0.0101908	0.1210880	0.7828306	0.4008890	0.8740904	-2128009.982
13004000	1.0581062	1.0482709	1.0027020	0.8570961	0.6287872	0.7988553	0.0169364	0.0190046	0.0949698	0.4435862	0.8449588	0.4628732	-2128013.785
13006000	1.1020614	0.9737385	0.9422272	0.9074508	0.6436582	0.6436848	0.0159057	0.0128818	0.1056627	0.6257869	0.2450728	0.6968922	-2128007.516
13008000	1.0922962	1.0194319	0.9381331	0.8759236	0.7218048	0.6695159	0.0181686	0.0110300	0.1714430	0.3966053	0.5437804	0.8563896	-2128002.822
13010000	1.0871043	0.9642856	0.9077026	0.8539024	0.7252338	0.6156898	0.0160740	0.0090611	0.2268975	0.4058264	0.4648634	0.7947749	-2128016.237
13012000	1.0484700	0.9520898	0.8994857	0.8427853	0.6467692	0.4884438	0.0167822	0.0068683	0.1463291	0.8190439	0.2489460	0.6680552	-2128005.931
13014000	1.1020878	0.9641710	0.9055774	0.8575832	0.6188823	0.4713507	0.0153409	0.0093562	0.1477122	0.2331442	0.3091049	0.7020311	-2128004.556
13016000	1.1055958	0.9763614	0.9086345	0.8310376	0.6230656	0.5286650	0.0243313	0.0107718	0.1399317	0.6662838	0.3912433	0.7505598	-2128010.670
13018000	1.0647771	0.9599974	0.9257009	0.8967320	0.5561550	0.5583640	0.0249984	0.0135478	0.1388107	0.3691601	0.6171202	0.6048734	-2128006.456
13020000	1.1034300	0.9540027	0.9173814	0.8997019	0.6387564	0.6377016	0.0208298	0.0090647	0.1021234	0.5942302	0.2584014	0.4264826	-2128005.824
13022000	1.1015545	0.9758377	0.9260434	0.8899136	0.6925331	0.6050297	0.0144843	0.0091011	0.1235613	0.3415404	0.2975918	0.6446603	-2128006.931
13024000	1.0961461	0.9734831	0.9497570	0.9026926	0.7422639	0.5717028	0.0154903	0.0119206	0.1286944	0.3386147	0.3004839	0.7795706	-2128003.861
13026000	1.0537568	0.9546649	0.8750798	0.8342223	0.6777837	0.6277920	0.0149030	0.0120746	0.1364334	0.3224897	0.3291659	0.6006108	-2128008.319
13028000	1.0699207	1.0011209	0.9165025	0.8624433	0.5560866	0.6292194	0.0177477	0.0079381	0.1060997	0.5025272	0.3085331	0.6372163	-2128007.372
13030000	1.0495136	0.9556524	0.9147243	0.8701742	0.6219737	0.6979881	0.0208751	0.0102805	0.1031114	0.2700010	0.2740863	0.4599740	-2128006.200
13032000	1.0815000	0.9613405	0.9035203	0.8331892	0.5658994	0.7322928	0.0221532	0.0110803	0.1310470	0.5029552	0.3514883	0.8241367	-2127999.471
13034000	1.0827379	0.9555584	0.8958987	0.8332777	0.6415441	0.6920020	0.0227317	0.0106563	0.1424621	0.3335596	0.2210995	0.6032084	-2128000.838
13036000	1.0325191	0.9588126	0.8620488	0.8169532	0.5904520	0.6409751	0.0147934	0.0133872	0.0975295	0.5026156	0.5762311	0.8101583	-2128005.503
13038000	1.0581662	0.9473589	0.9134277	0.8376327	0.6245510	0.6558134	0.0142285	0.0101511	0.1208181	0.4577664	0.2774319	0.3470913	-2128007.552
13040000	1.0512673	0.9992828	0.9448292	0.8906802	0.6760272	0.6457828	0.0165517	0.0136382	0.0828101	0.6511733	0.8918092	0.3300313	-2128004.489
13042000	1.0521014	0.9607264	0.9135204	0.8153928	0.6416315	0.7844014	0.0184558	0.0107408	0.1041500	0.6803224	0.3571859	0.3531763	-2128003.121
13044000	1.0740864	0.9596880	0.9012642	0.8565957	0.5976004	0.6237089	0.0164257	0.0098668	0.1257003	0.3606484	0.3888784	0.6915158	-2128005.602
13046000	1.0637271	0.9613257	0.8942959	0.8274298	0.5964234	0.6831345	0.0193003	0.0138365	0.0782954	0.9298777	0.7152041	0.3571248	-2128007.125
13048000	1.0782133	0.9637351	0.8713436	0.8023826	0.6641937	0.6400134	0.0120625	0.0116330	0.0643176	0.2589063	0.5105632	0.4592999	-2128006.980
13050000	1.0695833	0.9582819	0.8847193	0.8484130	0.7101356	0.5678011	0.0209551	0.0116112	0.0722848	0.6637027	0.2621306	0.5775907	-2128009.006
13052000	1.0561729	0.9552261	0.9028657	0.8610480	0.7755533	0.7169219	0.0206367	0.0217346	0.1268248	0.3141130	0.8529209	0.5034105	-2128009.465
13054000	1.0721437	1.0350132	0.9096255	0.8413493	0.7084722	0.8287326	0.0137098	0.0106865	0.1035403	0.2993985	0.4781146	0.3315752	-2128006.757
13056000	1.0549808	1.0073591	0.9533716	0.8930855	0.7441937	0.7043533	0.0216894	0.0112967	0.0852503	0.4638690	0.4132237	0.2555387	-2128013.379
13058000	1.0820688	1.0521875	1.0095451	0.9551777	0.7610550	0.7546125	0.0167952	0.0086580	0.1198193	0.3958341	0.4317566	0.7161297	-2128004.327
13060000	1.0788640	1.0282940	0.9918173	0.9576949	0.7926766	0.7431208	0.0162101	0.0142583	0.0877426	0.5890567	0.6501091	0.4054423	-2128001.204
13062000	1.0676464	1.0006920	0.9516574	0.9064126	0.6348142	0.6361697	0.0210800	0.0094355	0.1385254	0.4851242	0.6319081	0.5146689	-2128001.638
13064000	1.0072302	0.9948133	0.9458909	0.8607931	0.6211842	0.6919935	0.0381077	0.0122376	0.1064125	0.9475078	0.2704400	0.5061035	-2128004.930
13066000	1.0313463	1.0116098	0.9423681	0.9103542	0.4404910	0.6649765	0.0185268	0.0095274	0.0840487	0.3261675	0.5385148	0.3389753	-2128008.236
13068000	1.0790899	1.0592086	1.0075336	0.9432146	0.5769742	0.7095220	0.0136801	0.0152571	0.1217122	0.4010379	0.6336363	0.7288675	-2128001.145
13070000	1.0982749	1.0662656	1.0464350	0.9695889	0.6066369	0.4797064	0.0142471	0.0135082	0.1127410	0.3625647	0.7329318	0.4221049	-2128007.448
13072000	1.0876842	1.0684556	1.0225486	0.9614591	0.7988098	0.4310550	0.0200740	0.0112374	0.0998514	0.8200437	0.4976607	0.3549233	-2128005.665
13074000	1.0966180	1.0966156	1.0272604	0.9521036	0.6877402	0.4465160	0.0184538	0.0114831	0.1005170	0.5550239	0.5343199	0.7248770	-2128006.342
13076000	1.0610147	1.0359903	1.0017415	0.9170738	0.6617483	0.5772716	0.0334119	0.0103459	0.0773493	0.7675728	0.4985798	0.3532082	-2128006.659
13078000	1.0944530	0.9804870	0.9369344	0.8654962	0.6916537	0.5632314	0.0144486	0.0061290	0.1272702	0.3652469	0.6013079	0.2732194	-2128009.913
13080000	1.0744182	1.0453545	0.9600141	0.8379922	0.6411075	0.7432380	0.0129693	0.0203412	0.0938273	0.5689664	0.9464716	0.3934496	-2128003.723
13082000	1.0578278	1.0149047	0.9660088	0.8440852	0.6481524	0.7923228	0.0180275	0.0107736	0.1037463	0.3873016	0.7690135	0.3619163	-2128003.072
13084000	1.1039170	0.9962751	0.9345997	0.8650046	0.6608993	0.7619714	0.0157548	0.0090970	0.0910986	0.5823739	0.3856396	0.4852756	-2128006.099
13086000	1.0745836	0.9898656	0.9119192	0.8222228	0.6057916	0.7879250	0.0142465	0.0066138	0.0688072	0.3240544	0.4809942	0.4988332	-2128008.758
13088000	1.0656168	0.9741033	0.8827995	0.7835182	0.6261890	0.5699842	0.0207241	0.0111549	0.0780311	0.8360585	0.5296168	0.5831774	-2128005.727
13090000	1.0911531	0.9886378	0.9609733	0.8709916	0.6297880	0.6325529	0.0177650	0.0113736	0.1186232	0.4791156	0.4320968	0.7520054	-2128011.974
13092000	1.0830140	1.0638588	1.0296130	0.9728676	0.6815539	0.6963740	0.0333735	0.0112358	0.0704435	0.6597005	0.6546891	0.3318906	-2128006.700
13094000	1.0746022	1.0500308	0.9842380	0.9222132	0.6322790	0.6826806	0.0207557	0.0099323	0.1001188	0.6968371	0.2666878	0.8995845	-2128000.499
13096000	1.0620642	1.0467866	0.9773570	0.9486897	0.6702629	0.5194966	0.0118478	0.0110632	0.1168552	0.3050214	0.4608778	0.9436675	-2128001.118
13098000	1.0996567	1.0717621	1.0111821	0.9398193	0.7069800	0.4668601	0.0185624	0.0102053	0.1412438	0.4219241	0.5314067	0.7609417	-2128010.718
13100000	1.0717517	1.0503890	1.0111182	0.9625701	0.7389845	0.4490541	0.0250842	0.0101475	0.0744923	0.6726415	0.3511400	0.2747641	-2128006.539
13102000	1.0884808	1.0778898	1.0033087	0.9723996	0.6910266	0.7212674	0.0177823	0.0128314	0.0761507	0.5492799	0.5283210	0.4457754	-2128014.172
13104000	1.0860809	1.0822068	1.0327701	0.9623782	0.7299339	0.8545481	0.0188467	0.0117760	0.0640669	0.4095115	0.5297918	0.4209062	-2128008.500
13106000	1.0840359	1.0673915	1.0370574	0.9269881	0.7286749	0.7485386	0.0190713	0.0099168	0.0808749	0.6950578	0.2823068	0.3153491	-2128014.681
13108000	1.0650610	1.0140121	0.9384232	0.9054911	0.7804129	0.5787591	0.0165224	0.0136894	0.1077063	0.6321528	0.3551777	0.7400766	-2128004.644
13110000	1.0376870	1.0354752	0.9823973	0.9338307	0.7033687	0.5197606	0.0204860	0.0100939	0.0789910	0.2751840	0.4346563	0.4872608	-2128008.844
13112000	1.0453472	1.0053857	0.9220417	0.8641754	0.5330097	0.5915349	0.0151098	0.0086715	0.0919962	0.4533691	0.3359096	0.5069287	-2128012.368
13114000	1.0926009	1.0256384	0.9049208	0.8325499	0.5975181	0.8350756	0.0163606	0.0088493	0.0957400	0.3548449	0.2901687	0.2823262	-2128004.093
13116000	1.0782745	1.0528890	1.0010212	0.9448624	0.6077669	0.7663243	0.0155295	0.0114102	0.0909920	0.3923139	0.5891807	0.2467552	-2128007.712
13118000	1.0565894	1.0322854	0.9737059	0.9378239	0.7889165	0.7347489	0.0164982	0.0104949	0.1021628	0.2032062	0.3907283	0.4487855	-2128009.338
13120000	1.0965935	1.0519756	0.9900944	0.9448379	0.6820711	0.8012663	0.0162737	0.0096500	0.1017795	0.6297187	0.4860408	0.6141512	-2128002.814
13122000	1.0881879	1.0744639	0.9329289	0.8433376	0.5457430	0.6434163	0.0214275	0.0121385	0.1131474	0.3793728	0.5770732	1.3496308	-2128008.863
13124000	1.0844318	1.0816046	1.0170991	0.9570017	0.6471836	0.7197811	0.0156033	0.0098349	0.0836620	0.3712323	1.0276323	0.2308940	-2128005.941
13126000	1.0633956	1.0166786	0.9654147	0.9097353	0.7334897	0.8378836	0.0168318	0.0157404	0.0753745	0.2869898	0.4292586	0.6412755	-2128007.170
13128000	1.0924764	1.0160117	0.9453970	0.8900870	0.6760928	0.7830599	0.0200426	0.0095269	0.1674206	0.4868939	0.3581511	0.6452286	-2128002.347
13130000	1.0962919	0.9866072	0.9178566	0.8474229	0.5776917	0.8847635	0.0237720	0.0077271	0.0982459	0.6046494	0.5447466	0.4251227	-2128013.450
13132000	1.0939760	0.9675494	0.9281493	0.7911079	0.5944830	0.8906540	0.0362671	0.0077359	0.0947710	0.8977553	0.5326007	0.3768638	-2128000.979
13134000	1.0824092	1.0012230	0.8765109	0.7909693	0.5428328	0.8482008	0.0179500	0.0090294	0.1227045	0.4948099	0.5726029	0.6697559	-2128002.945
13136000	1.0628979	1.0166742	0.9488576	0.8821493	0.6901376	0.6807594	0.0149467	0.0087397	0.0900347	0.3479910	0.3658050	0.6026396	-2128010.054
13138000	1.0494236	0.9959204	0.9136455	0.8173710	0.7327316	0.5585650	0.0288965	0.0176403	0.1158188	0.7952462	0.6808377	0.5345094	-2128013.732
13140000	1.0001425	0.9808735	0.8613110	0.8327595	0.6684666	0.4562619	0.0152286	0.0271963	0.0851276	0.7487011	0.7892490	0.5920417	-2128001.461
13142000	1.0507008	0.9670249	0.8945099	0.8242385	0.5964090	0.5428788	0.0168731	0.0108554	0.0901077	0.4183582	0.4439096	0.4831883	-2128011.859
13144000	1.0085036	0.9513077	0.8887217	0.8522621	0.7023115	0.6134493	0.0266572	0.0097078	0.1096137	0.4116569	0.5243677	0.5718807	-2128003.469
13146000	1.0254701	0.9514422	0.8965039	0.7996668	0.6253444	0.6270998	0.0247251	0.0115961	0.0730069	0.5011513	0.8252650	0.4002263	-2128005.041
13148000	0.9686928	0.9473483	0.9214785	0.8456669	0.5812624	0.6266283	0.0270891	0.0104714	0.0909541	0.6006351	0.3916583	0.3105054	-2128010.862
13150000	0.9811417	0.9518698	0.8909163	0.8208181	0.6115736	0.7088209	0.0139606	0.0156546	0.0681138	0.3767031	0.4444018	0.5014118	-2128014.703
13152000	0.9819696	0.9400793	0.8876732	0.8183271	0.5436957	0.6805903	0.0166685	0.0115480	0.1119537	0.2953177	0.2844425	0.5437805	-2128020.218
13154000	1.0541380	0.9664429	0.9343246	0.8700664	0.6033755	0.7693720	0.0226414	0.0109444	0.1216104	0.5401801	0.3245930	0.5116516	-2128008.640
13156000	1.0847607	0.9566005	0.9106666	0.8474999	0.5802470	0.8224154	0.0197883	0.0098181	0.0975853	0.3601408	0.5243170	0.3209899	-2127997.258
13158000	1.0952791	0.9474444	0.8769115	0.8046574	0.5345288	0.7111954	0.0148727	0.0093962	0.1266713	0.1463569	0.4031016	0.5572951	-2128002.946
13160000	1.0930796	1.0782861	0.9520121	0.8812541	0.7462320	0.8271977	0.0194604	0.0090783	0.0990093	1.0173334	0.3275235	0.6213713	-2127997.716
13162000	1.0933735	1.0783959	1.0045981	0.9473088	0.5725133	0.7658468	0.0221301	0.0111681	0.1054791	0.6040070	0.3696932	0.4626061	-2128003.332
13164000	1.0833278	1.0662524	1.0261444	0.9611211	0.6961863	0.8879348	0.0185917	0.0100313	0.1037778	0.8921233	0.4570999	0.3349981	-2128004.553
13166000	1.0950853	1.0148934	0.9753195	0.9176785	0.6918182	0.7474204	0.0195537	0.0128536	0.0972128	0.5634647	0.5641116	0.3192085	-2128012.710
13168000	1.1164646	1.0830263	1.0367023	0.9800460	0.6361682	0.6348653	0.0138942	0.0093004	0.1425730	0.3071181	0.5826432	1.1224641	-2128014.013
13170000	1.0891547	1.0428613	0.9933909	0.8959071	0.5677847	0.6838592	0.0244834	0.0086495	0.0796723	0.6755399	0.4407672	0.6644978	-2128013.238
13172000	1.0856962	1.0297856	0.9791848	0.9405901	0.6222293	0.4853163	0.0154510	0.0128646	0.1122479	0.3625746	0.4108683	0.2511708	-2128009.179
13174000	1.0816104	0.9934482	0.9557504	0.9085448	0.7297338	0.3880548	0.0184492	0.0114621	0.1420641	0.5481686	0.5434833	0.5109203	-2128007.632
13176000	1.1055125	1.0231576	0.9422536	0.8985017	0.5780881	0.6202624	0.0176240	0.0083290	0.1377351	0.5188826	0.3125533	0.5765323	-2128002.086
13178000	1.0875344	1.0505502	0.9851850	0.9278786	0.5439496	0.5712424	0.0138679	0.0151092	0.1098029	0.4581304	0.5370819	0.4789922	-2128008.885
13180000	1.1005896	1.0728195	0.9951580	0.8462058	0.5624517	0.6453920	0.0213018	0.0109127	0.0748166	0.6613153	0.3324695	0.5615883	-2128007.438
13182000	1.0914149	0.9896594	0.9269937	0.8553330	0.5683560	0.6636715	0.0337074	0.0089089	0.0815090	0.6844604	0.1904456	0.2485851	-2128005.595
13184000	1.1047914	1.0640661	0.9878909	0.8940258	0.6426998	0.7761330	0.0159992	0.0077276	0.1350471	0.2668779	0.5071482	0.8437120	-2128007.098
13186000	1.0807995	1.0132352	0.9727792	0.8989896	0.6818582	0.7984410	0.0115933	0.0112036	0.0839024	0.3867964	0.4987642	0.5554726	-2128009.359
13188000	1.0947762	1.0074370	0.9190915	0.8756819	0.6640713	0.5679221	0.0194477	0.0076952	0.1216303	0.4272587	0.4585502	0.8032972	-2128003.888
13190000	1.0626552	0.9915672	0.9465360	0.8241032	0.5856356	0.5742289	0.0196183	0.0095251	0.0947298	0.4191258	0.2745232	0.4279529	-2128006.472
13192000	1.0758086	0.9729889	0.8856959	0.8211839	0.5602142	0.5484015	0.0332887	0.0083296	0.1315772	1.1339346	0.2632951	0.6794880	-2128011.874
13194000	1.0996147	0.9734976	0.8069570	0.6576616	0.4656365	0.5365201	0.0234265	0.0124320	0.0982320	0.8171641	0.5149368	0.8160698	-2128012.330
13196000	1.0948242	0.9622309	0.8406115	0.6688338	0.4765156	0.4557511	0.0139740	0.0187803	0.0903760	0.3765025	0.5473136	0.4424495	-2128008.188
13198000	1.0647862	0.9484474	0.8050150	0.7629833	0.4909629	0.5636092	0.0205031	0.0167742	0.1013016	0.3523091	0.6341330	0.3198910	-2128010.614
13200000	1.0970217	0.9770252	0.9149165	0.8095092	0.5399462	0.5028575	0.0178435	0.0078790	0.0791569	0.4395275	0.2355418	0.4895405	-2128006.003
13202000	1.0947310	0.9766805	0.8978686	0.7851068	0.5383084	0.6028225	0.0164418	0.0068682	0.0790626	0.3011309	0.5348807	0.4150119	-2128000.762
13204000	1.0875082	0.9828144	0.9366518	0.8365059	0.4877772	0.7850251	0.0275400	0.0104447	0.1169730	0.6342075	0.4616624	0.4064435	-2128004.109
13206000	1.0976019	1.0654876	0.9323937	0.8414461	0.4923142	0.8520946	0.0152644	0.0093973	0.1088048	0.4104055	0.5196695	0.6921944	-2128006.302
13208000	1.0308619	1.0047279	0.9526036	0.9012630	0.5652605	0.7269199	0.0161879	0.0116744	0.1022458	0.4145149	0.7498995	0.4331151	-2128002.747
13210000	1.0684118	1.0186213	0.9528042	0.8226401	0.6437204	0.6447650	0.0144374	0.0149149	0.1016508	0.4695913	0.3611346	0.3602304	-2128003.784
13212000	1.1020332	0.9834375	0.9149493	0.8480857	0.6020115	0.7392373	0.0169283	0.0124870	0.0747977	0.5085447	0.5420329	0.2891500	-2128011.095
13214000	1.0816651	0.9501409	0.8803272	0.8035740	0.5478540	0.5205539	0.0200625	0.0114720	0.0778266	0.3527377	0.3124788	0.3095547	-2128011.954
13216000	1.0992294	1.0090006	0.9036779	0.8463609	0.6120827	0.6351137	0.0173503	0.0151318	0.0690566	0.4956203	0.6471036	0.5835846	-2128008.249
13218000	1.0119684	0.9687812	0.8883221	0.7707234	0.5149831	0.4738250	0.0227526	0.0116658	0.1063903	0.4455948	0.5281992	0.4463297	-2128007.364
13220000	1.0159197	1.0044062	0.9470548	0.8603434	0.6335932	0.7485122	0.0212071	0.0188691	0.0773715	0.6157597	0.7821282	0.7142759	-2128004.537
13222000	1.0575826	0.9794131	0.9371398	0.8793347	0.5934618	0.6769935	0.0203396	0.0134360	0.0879620	0.5871723	0.2639994	0.3810881	-2128010.227
13224000	1.0820213	0.9637603	0.8595596	0.7983082	0.5672895	0.6841620	0.0215665	0.0113655	0.0742376	0.2538870	0.5103568	0.3922405	-2128006.927
13226000	1.1003352	0.9845849	0.8690071	0.8215646	0.6150580	0.7027983	0.0190728	0.0085076	0.1038421	0.4511752	0.4708660	0.7712430	-2128007.767
13228000	1.0817633	0.9524267	0.8505941	0.7805142	0.5493468	0.7302887	0.0266470	0.0136993	0.1301693	0.5050678	0.7503285	0.6669931	-2128008.915
